seqno,configno,distance,medianpercid,medianeval,hits,fitnessScore
7232,1724,0,100,0,1,80
7234,1724,0,99.851,0,1,79.9255
7235,1724,0,100,0,1,80
7238,1724,0,100,0,1,80
7240,1724,0,100,0,1,80
7243,1724,0,100,0,1,80
7244,1724,0,100,0,2,90
7245,1724,0,100,0,1,80
7247,1724,0,100,0,1,80
7255,1724,0,99.846,0,1,79.923
7256,1724,0,100,0,1,80
7259,1724,0,100,0,1,80
7261,1724,0,100,0,1,80
7270,1724,0,100,0,1,80
7273,1724,0,100,0,1,80
7277,1724,0,100,0,1,80
7291,1724,0,100,0,1,80
7292,1724,0,98.923,0,1,79.4615
7297,1724,0,100,0,1,80
7300,1724,0,100,0,1,80
7302,1724,0,99.771,0,2,89.8855
7304,1724,0,100,0,1,80
7306,1724,0,99.333,0,1,79.6665
7309,1724,0,100,0,2,90
7312,1724,0,100,0,1,80
7314,1724,0,99.833,0,1,79.9165
7316,1724,0,100,0,1,80
7319,1724,0,100,0,1,80
7325,1724,0,99.692,0,1,79.846
7333,1724,0,100,0,1,80
7340,1724,0,99.237,0,1,79.6185
7341,1724,0,100,0,1,80
7343,1724,0,100,0,3,100
7345,1724,0,100,0,1,80
7347,1724,0,100,0,1,80
7351,1724,0,100,0,1,80
7355,1724,0,100,0,2,90
7358,1724,0,100,0,1,80
7359,1724,0,100,0,1,80
7361,1724,0,91.401,0,1,75.7005
7362,1724,0,100,0,1,80
7367,1724,0,99.037,0,1,79.5185
7380,1724,0,99.444,0,1,79.722
7386,1724,0,100,0,1,80
7388,1724,0,100,0,1,80
7390,1724,0,100,0,2,90
7391,1724,0,99.699,0,1,79.8495
7392,1724,0,100,0,1,80
7400,1724,0,100,0,1,80
7403,1724,0,100,0,1,80
7405,1724,0,100,0,1,80
7408,1724,0,100,0,1,80
7409,1724,0,100,0,1,80
7410,1724,0,100,0,1,80
7414,1724,0,100,0,1,80
7416,1724,0,100,0,1,80
7417,1724,0,100,0,1,80
7418,1724,0,100,0,1,80
7425,1724,0,100,0,2,90
7430,1724,0,99.64,0,1,79.82
7433,1724,0,100,0,1,80
7436,1724,0,100,0,1,80
7438,1724,0,99.781,0,1,79.8905
7440,1724,0,100,0,1,80
7446,1724,0,98.563,0,1,79.2815
7448,1724,0,100,0,1,80
7450,1724,0,100,0,1,80
7451,1724,0,100,0,1,80
7452,1724,0,100,0,1,80
7453,1724,0,100,0,1,80
7455,1724,0,100,0,1,80
7456,1724,0,100,0,1,80
7461,1724,0,99.85,0,1,79.925
7463,1724,0,100,0,3,100
7467,1724,0,100,0,2,90
7469,1724,0,100,0,3,100
7471,1724,0,100,0,1,80
7472,1724,0,99.852,0,1,79.926
7475,1724,0,100,0,1,80
7481,1724,0,100,0,1,80
7482,1724,0,100,0,3,100
7487,1724,0,100,0,1,80
7499,1724,0,100,0,1,80
7514,1724,0,100,0,1,80
7518,1724,0,100,0,1,80
7520,1724,0,99.845,0,1,79.9225
7524,1724,0,99.86,0,1,79.93
7526,1724,0,100,0,1,80
7529,1724,0,100,0,1,80
7530,1724,0,100,0,1,80
7540,1724,0,100,0,1,80
7542,1724,0,100,0,1,80
7543,1724,0,100,0,1,80
7544,1724,0,100,0,2,90
7546,1724,0,100,0,1,80
7547,1724,0,100,0,1,80
7548,1724,0,100,0,1,80
7550,1724,0,99.717,0,1,79.8585
7553,1724,0,99.848,0,1,79.924
7558,1724,0,100,0,1,80
7563,1724,0,100,0,1,80
7566,1724,0,100,0,1,80
7567,1724,0,100,0,1,80
7584,1724,0,99.696,0,1,79.848
7587,1724,0,98.168,0,1,79.084
7594,1724,0,100,0,1,80
7604,1724,0,99.667,0,1,79.8335
7605,1724,0,99.873,0,2,89.9365
7609,1724,0,100,0,1,80
7615,1724,0,100,0,2,90
7616,1724,0,99.79,0,1,79.895
7619,1724,0,98.929,0,1,79.4645
7623,1724,0,100,0,1,80
7635,1724,0,100,0,1,80
7637,1724,0,100,0,1,80
7640,1724,0,100,0,1,80
7647,1724,0,100,0,1,80
7648,1724,0,100,0,1,80
7650,1724,0,100,0,1,80
7654,1724,0,100,0,1,80
7656,1724,0,100,0,1,80
7659,1724,0,100,0,1,80
7660,1724,0,100,0,1,80
7662,1724,0,100,0,1,80
7663,1724,0,100,0,1,80
7665,1724,0,96.193,0,2,88.0965
7666,1724,0,100,0,1,80
7667,1724,0,100,0,1,80
7668,1724,0,100,0,3,100
7669,1724,0,98.492,0,1,79.246
7670,1724,0,100,0,1,80
7671,1724,0,100,0,1,80
7672,1724,0,100,0,1,80
7674,1724,0,100,0,1,80
7677,1724,0,95.506,0,1,77.753
7678,1724,0,100,0,1,80
7684,1724,0,100,0,1,80
7688,1724,0,100,0,1,80
7690,1724,0,100,0,1,80
7696,1724,0,100,0,2,90
7704,1724,0,97.8835,0,2,88.94175
7715,1724,0,100,0,1,80
7716,1724,0,99.701,0,1,79.8505
7730,1724,0,100,0,1,80
7732,1724,0,100,0,1,80
7733,1724,0,100,0,1,80
7735,1724,0,100,0,1,80
7738,1724,0,100,0,1,80
7740,1724,0,100,0,1,80
7743,1724,0,100,0,1,80
7744,1724,0,100,0,1,80
7745,1724,0,100,0,1,80
7746,1724,0,100,0,1,80
7747,1724,0,100,0,1,80
7748,1724,0,100,0,1,80
7750,1724,0,100,0,1,80
7753,1724,0,100,0,1,80
7755,1724,0,93.925,0,2,86.9625
7756,1724,0,100,0,2,90
7758,1724,0,100,0,1,80
7762,1724,0,100,0,1,80
7765,1724,0,100,0,2,90
7769,1724,0,100,0,1,80
7779,1724,0,100,0,1,80
7786,1724,0,100,0,1,80
7787,1724,0,100,0,1,80
7790,1724,0,100,0,1,80
7791,1724,0,100,0,3,100
7792,1724,0,100,0,1,80
7795,1724,0,100,0,1,80
7797,1724,0,99.825,0,1,79.9125
7799,1724,0,100,0,1,80
7802,1724,0,100,0,1,80
7807,1724,0,94.34,0,6,127.17
7808,1724,0,99.551,0,1,79.7755
7812,1724,0,95.1725,0,2,87.58625
7813,1724,0,100,0,1,80
7814,1724,0,99.714,0,1,79.857
7815,1724,0,100,0,1,80
7818,1724,0,100,0,1,80
7819,1724,0,100,0,1,80
7826,1724,0,99.403,0,1,79.7015
7828,1724,0,100,0,1,80
7829,1724,0,100,0,1,80
7834,1724,0,99.654,0,1,79.827
7835,1724,0,95.7865,0,2,87.89325
7836,1724,0,100,0,1,80
7840,1724,0,100,0,1,80
7845,1724,0,100,0,1,80
7846,1724,0,100,0,1,80
7851,1724,0,100,0,1,80
7860,1724,0,100,0,2,90
7863,1724,0,100,0,1,80
7864,1724,0,96.347,0,1,78.1735
7865,1724,0,100,0,1,80
7867,1724,0,100,0,1,80
7870,1724,0,100,0,1,80
7871,1724,0,100,0,1,80
7880,1724,0,100,0,1,80
7884,1724,0,100,0,1,80
7889,1724,0,100,0,1,80
7890,1724,0,98.881,0,2,89.4405
7894,1724,0,100,0,1,80
7896,1724,0,100,0,1,80
7897,1724,0,99.852,0,1,79.926
7900,1724,0,100,0,1,80
7915,1724,0,95.423,0,1,77.7115
7916,1724,0,100,0,1,80
7918,1724,0,100,0,1,80
7919,1724,0,99.573,0,1,79.7865
7923,1724,0,100,0,1,80
7925,1724,0,99.69,0,1,79.845
7936,1724,0,100,0,2,90
7939,1724,0,94.34,0,6,127.17
7941,1724,0,99.649,0,1,79.8245
7942,1724,0,100,0,1,80
7944,1724,0,99.18,0,1,79.59
7945,1724,0,100,0,1,80
7946,1724,0,100,0,1,80
7948,1724,0,99.813,0,1,79.9065
7951,1724,0,100,0,1,80
7954,1724,0,99.845,0,1,79.9225
7955,1724,0,100,0,1,80
7956,1724,0,100,0,1,80
7960,1724,0,100,0,1,80
7963,1724,0,99.844,0,1,79.922
7964,1724,0,100,0,1,80
7967,1724,0,96.954,0,1,78.477
7968,1724,0,100,0,1,80
7970,1724,0,100,0,1,80
7973,1724,0,94.413,0,1,77.2065
7976,1724,0,100,0,1,80
7978,1724,0,98.876,0,1,79.438
7983,1724,0,97.112,0,1,78.556
7985,1724,0,94.779,0,2,87.3895
7991,1724,0,99.561,0,1,79.7805
7993,1724,0,100,0,1,80
7995,1724,0,99.566,0,1,79.783
7996,1724,0,100,0,1,80
8002,1724,0,96.532,0,1,78.266
8005,1724,0,100,0,1,80
8007,1724,0,100,0,1,80
8010,1724,0,100,0,1,80
8013,1724,0,99.705,0,1,79.8525
8016,1724,0,100,0,1,80
8018,1724,0,100,0,1,80
8019,1724,0,99.853,0,1,79.9265
8021,1724,0,100,0,1,80
8025,1724,0,100,0,1,80
8026,1724,0,94.709,0,1,77.3545
8029,1724,0,100,0,1,80
8034,1724,0,100,0,1,80
8037,1724,0,100,0,1,80
8042,1724,0,99.806,0,1,79.903
8043,1724,0,100,0,1,80
8047,1724,0,100,0,1,80
8052,1724,0,100,0,1,80
8056,1724,0,100,0,2,90
8059,1724,0,100,0,1,80
8061,1724,0,100,0,1,80
8062,1724,0,100,0,1,80
8063,1724,0,97.8835,0,2,88.94175
8064,1724,0,100,0,1,80
8067,1724,0,100,0,1,80
8071,1724,0,100,0,1,80
8072,1724,0,100,0,1,80
8073,1724,0,100,0,1,80
8075,1724,0,100,0,1,80
8076,1724,0,100,0,1,80
8078,1724,0,99.708,0,1,79.854
8079,1724,0,100,0,1,80
8080,1724,0,100,0,1,80
8082,1724,0,99.832,0,1,79.916
8083,1724,0,100,0,1,80
8085,1724,0,99.828,0,1,79.914
8087,1724,0,99.709,0,1,79.8545
8089,1724,0,100,0,1,80
8090,1724,0,100,0,1,80
8097,1724,0,100,0,1,80
8102,1724,0,99.841,0,1,79.9205
8104,1724,0,100,0,2,90
8110,1724,0,100,0,1,80
8111,1724,0,99.851,0,1,79.9255
8116,1724,0,100,0,1,80
8119,1724,0,100,0,1,80
8120,1724,0,100,0,1,80
8121,1724,0,100,0,1,80
8122,1724,0,99.848,0,1,79.924
8126,1724,0,100,0,1,80
8129,1724,0,100,0,1,80
8135,1724,0,100,0,1,80
8137,1724,0,100,0,1,80
8138,1724,0,99.778,0,1,79.889
8139,1724,0,99.843,0,1,79.9215
8149,1724,0,99.856,0,1,79.928
8150,1724,0,100,0,1,80
8151,1724,0,98.363,0,1,79.1815
8152,1724,0,93.925,0,2,86.9625
8154,1724,0,100,0,1,80
8158,1724,0,100,0,1,80
8161,1724,0,100,0,1,80
8163,1724,0,100,0,1,80
8167,1724,0,100,0,1,80
8173,1724,0,99.499,0,1,79.7495
8174,1724,0,100,0,1,80
8176,1724,0,100,0,1,80
8186,1724,0,100,0,1,80
8189,1724,0,100,0,1,80
8190,1724,0,100,0,1,80
8192,1724,0,99.841,0,1,79.9205
8195,1724,0,99.846,0,1,79.923
8197,1724,0,100,0,1,80
8201,1724,0,100,0,1,80
8203,1724,0,99.775,0,1,79.8875
8205,1724,0,100,0,1,80
8206,1724,0,95.7865,0,2,87.89325
8207,1724,0,100,0,1,80
8208,1724,0,100,0,1,80
8209,1724,0,100,0,1,80
8212,1724,0,95.7865,0,2,87.89325
8218,1724,0,100,0,1,80
8220,1724,0,100,0,1,80
8222,1724,0,100,0,1,80
8223,1724,0,100,0,1,80
8228,1724,0,100,0,1,80
8237,1724,0,100,0,1,80
8238,1724,0,99.808,0,1,79.904
8239,1724,0,99.85,0,1,79.925
8240,1724,0,100,0,1,80
8249,1724,0,93.925,0,2,86.9625
8250,1724,0,99.694,0,1,79.847
8252,1724,0,99.767,0,2,89.8835
8253,1724,0,100,0,1,80
8255,1724,0,100,0,1,80
8258,1724,0,100,0,1,80
8261,1724,0,100,0,1,80
8267,1724,0,100,0,1,80
8275,1724,0,100,0,1,80
8276,1724,0,100,0,1,80
8279,1724,0,100,0,1,80
8281,1724,0,100,0,1,80
8284,1724,0,100,0,1,80
8285,1724,0,99.843,0,1,79.9215
8287,1724,0,100,0,1,80
8288,1724,0,100,0,1,80
8289,1724,0,100,0,1,80
8293,1724,0,98.762,0,1,79.381
8294,1724,0,100,0,1,80
8296,1724,0,100,0,1,80
8303,1724,0,100,0,1,80
8305,1724,0,100,0,1,80
8306,1724,0,99.567,0,1,79.7835
8307,1724,0,100,0,1,80
8310,1724,0,100,0,1,80
8316,1724,0,100,0,1,80
8318,1724,0,100,0,1,80
8322,1724,0,100,0,1,80
8324,1724,0,100,0,1,80
8328,1724,0,100,0,1,80
8332,1724,0,100,0,2,90
8334,1724,0,100,0,1,80
8335,1724,0,100,0,1,80
8336,1724,0,100,0,1,80
8337,1724,0,99.854,0,1,79.927
8338,1724,0,100,0,2,90
8339,1724,0,99.853,0,1,79.9265
8341,1724,0,100,0,1,80
8342,1724,0,100,0,1,80
8343,1724,0,100,0,1,80
8346,1724,0,99.7565,0,2,89.87825
8348,1724,0,100,0,1,80
8349,1724,0,100,0,1,80
8350,1724,0,100,0,1,80
8353,1724,0,100,0,1,80
8355,1724,0,100,0,1,80
8356,1724,0,100,0,1,80
8357,1724,0,100,0,1,80
8362,1724,0,100,0,1,80
8363,1724,0,100,0,1,80
8364,1724,0,100,0,1,80
8366,1724,0,100,0,1,80
8368,1724,0,100,0,1,80
8369,1724,0,100,0,1,80
8371,1724,0,99.852,0,1,79.926
8374,1724,0,100,0,1,80
8386,1724,0,100,0,1,80
8393,1724,0,100,0,1,80
8394,1724,0,95.763,0,1,77.8815
8397,1724,0,100,0,1,80
8398,1724,0,99.854,0,1,79.927
8402,1724,0,100,0,1,80
8403,1724,0,100,0,1,80
8404,1724,0,100,0,1,80
8413,1724,0,100,0,1,80
8416,1724,0,99.281,0,1,79.6405
8417,1724,0,100,0,1,80
8422,1724,0,99.824,0,1,79.912
8424,1724,0,97.333,0,3,98.6665
8426,1724,0,100,0,1,80
8432,1724,0,96.364,0,1,78.182
8433,1724,0,100,0,1,80
8460,1724,0,100,0,1,80
8464,1724,0,94.643,0,1,77.3215
8467,1724,0,100,0,2,90
8469,1724,0,100,0,1,80
8473,1724,0,100,0,1,80
8475,1724,0,100,0,1,80
8478,1724,0,98.8475,0,2,89.42375
8480,1724,0,99.851,0,1,79.9255
8481,1724,0,99.848,0,1,79.924
8483,1724,0,99.112,0,1,79.556
8484,1724,0,96.193,0,1,78.0965
8485,1724,0,100,0,1,80
8491,1724,0,100,0,1,80
8492,1724,0,97.183,0,1,78.5915
8495,1724,0,99.821,0,1,79.9105
8496,1724,0,100,0,1,80
8497,1724,0,100,0,1,80
8500,1724,0,100,0,1,80
8501,1724,0,94.708,0,2,87.354
8502,1724,0,91.7405,0,2,85.87025
8503,1724,0,99.55,0,1,79.775
8504,1724,0,99.693,0,1,79.8465
8505,1724,0,99.851,0,1,79.9255
8509,1724,0,99.725,0,1,79.8625
8511,1724,0,100,0,1,80
8513,1724,0,100,0,1,80
8516,1724,0,100,0,1,80
8517,1724,0,100,0,1,80
8519,1724,0,96.3635,0,2,88.18175
8521,1724,0,100,0,2,90
8525,1724,0,100,0,1,80
8529,1724,0,100,0,1,80
8531,1724,0,96.02,0,1,78.01
8538,1724,0,99.648,0,1,79.824
8540,1724,0,100,0,1,80
8542,1724,0,100,0,1,80
8543,1724,0,100,0,1,80
8544,1724,0,99.85,0,1,79.925
8545,1724,0,100,0,2,90
8547,1724,0,100,0,1,80
8550,1724,0,100,0,1,80
8551,1724,0,99.846,0,1,79.923
8552,1724,0,100,0,1,80
8556,1724,0,100,0,1,80
8558,1724,0,95.7865,0,2,87.89325
8559,1724,0,100,0,1,80
8561,1724,0,100,0,1,80
8562,1724,0,100,0,1,80
8564,1724,0,100,0,1,80
8569,1724,0,100,0,1,80
8572,1724,0,99.849,0,1,79.9245
8576,1724,0,100,0,1,80
8580,1724,0,100,0,1,80
8583,1724,0,100,0,1,80
8584,1724,0,100,0,1,80
8586,1724,0,100,0,1,80
8593,1724,0,100,0,1,80
8603,1724,0,99.847,0,1,79.9235
8606,1724,0,100,0,1,80
8610,1724,0,100,0,1,80
8611,1724,0,100,0,1,80
8612,1724,0,100,0,1,80
8614,1724,0,100,0,1,80
8617,1724,0,100,0,1,80
8620,1724,0,99.839,0,1,79.9195
8624,1724,0,99.849,0,1,79.9245
8630,1724,0,99.842,0,1,79.921
8632,1724,0,100,0,1,80
8633,1724,0,99.843,0,1,79.9215
8634,1724,0,100,0,1,80
8635,1724,0,99.391,0,1,79.6955
8639,1724,0,100,0,1,80
8642,1724,0,99.7495,0,2,89.87475
8643,1724,0,100,0,1,80
8644,1724,0,100,0,1,80
8648,1724,0,100,0,1,80
8650,1724,0,100,0,1,80
8651,1724,0,95.238,0,1,77.619
8657,1724,0,100,0,1,80
8659,1724,0,100,0,1,80
8660,1724,0,100,0,1,80
8661,1724,0,99.842,0,1,79.921
8662,1724,0,100,0,1,80
8665,1724,0,100,0,1,80
8672,1724,0,100,0,1,80
8676,1724,0,100,0,1,80
8677,1724,0,100,0,1,80
8680,1724,0,100,0,1,80
8683,1724,0,100,0,1,80
8693,1724,0,100,0,1,80
8694,1724,0,99.845,0,1,79.9225
8697,1724,0,100,0,1,80
8698,1724,0,100,0,1,80
8700,1724,0,99.748,0,1,79.874
8701,1724,0,100,0,1,80
8703,1724,0,100,0,1,80
8705,1724,0,100,0,1,80
8706,1724,0,100,0,1,80
8707,1724,0,100,0,1,80
8708,1724,0,99.71,0,1,79.855
8710,1724,0,100,0,3,100
8713,1724,0,100,0,1,80
8714,1724,0,100,0,1,80
8716,1724,0,99.747,0,1,79.8735
8718,1724,0,100,0,1,80
8719,1724,0,100,0,1,80
8721,1724,0,100,0,3,100
8724,1724,0,100,0,1,80
8726,1724,0,100,0,1,80
8737,1724,0,100,0,1,80
8739,1724,0,97.8835,0,2,88.94175
8745,1724,0,99.554,0,1,79.777
8750,1724,0,99.391,0,1,79.6955
8752,1724,0,100,0,1,80
8765,1724,0,99.847,0,1,79.9235
8766,1724,0,100,0,1,80
8769,1724,0,100,0,1,80
8772,1724,0,93.467,0,1,76.7335
8777,1724,0,100,0,1,80
8778,1724,0,100,0,1,80
8779,1724,0,100,0,1,80
8780,1724,0,100,0,1,80
8783,1724,0,100,0,1,80
8785,1724,0,100,0,1,80
8786,1724,0,100,0,1,80
8788,1724,0,100,0,1,80
8789,1724,0,100,0,1,80
8790,1724,0,100,0,2,90
8791,1724,0,100,0,1,80
8792,1724,0,94.909,0,2,87.4545
8794,1724,0,100,0,1,80
8795,1724,0,100,0,1,80
8796,1724,0,99.845,0,1,79.9225
8801,1724,0,100,0,1,80
8804,1724,0,100,0,1,80
8812,1724,0,97.746,0,1,78.873
8819,1724,0,100,0,1,80
8820,1724,0,100,0,1,80
8822,1724,0,100,0,1,80
8823,1724,0,99.39,0,1,79.695
8826,1724,0,100,0,1,80
8830,1724,0,100,0,1,80
8836,1724,0,100,0,1,80
8837,1724,0,99.694,0,1,79.847
8838,1724,0,100,0,1,80
8839,1724,0,100,0,1,80
8843,1724,0,100,0,1,80
8845,1724,0,93.925,0,2,86.9625
8846,1724,0,100,0,1,80
8848,1724,0,100,0,1,80
8850,1724,0,100,0,1,80
8851,1724,0,100,0,1,80
8853,1724,0,100,0,1,80
8857,1724,0,100,0,1,80
8860,1724,0,100,0,1,80
8862,1724,0,100,0,1,80
8868,1724,0,100,0,1,80
8869,1724,0,100,0,1,80
8870,1724,0,100,0,1,80
8873,1724,0,99.705,0,1,79.8525
8875,1724,0,100,0,1,80
8876,1724,0,99.846,0,1,79.923
8884,1724,0,100,0,1,80
8886,1724,0,100,0,1,80
8888,1724,0,100,0,1,80
8894,1724,0,99.85,0,1,79.925
8895,1724,0,100,0,1,80
8897,1724,0,100,0,1,80
8898,1724,0,100,0,2,90
8900,1724,0,100,0,1,80
8905,1724,0,100,0,1,80
8910,1724,0,100,0,1,80
8913,1724,0,97.8835,0,2,88.94175
8918,1724,0,100,0,1,80
8921,1724,0,99.549,0,1,79.7745
8923,1724,0,100,0,2,90
8930,1724,0,100,0,1,80
8931,1724,0,100,0,1,80
8940,1724,0,100,0,1,80
8941,1724,0,100,0,2,90
8950,1724,0,100,0,1,80
8951,1724,0,100,0,1,80
8953,1724,0,100,0,1,80
8954,1724,0,100,0,1,80
8955,1724,0,100,0,2,90
8960,1724,0,100,0,1,80
8964,1724,0,100,0,1,80
8966,1724,0,100,0,1,80
8969,1724,0,100,0,1,80
8970,1724,0,100,0,1,80
8972,1724,0,100,0,1,80
8973,1724,0,100,0,1,80
8975,1724,0,100,0,1,80
8977,1724,0,100,0,1,80
8980,1724,0,100,0,1,80
8983,1724,0,100,0,1,80
8984,1724,0,100,0,1,80
8985,1724,0,100,0,1,80
8988,1724,0,99.843,0,1,79.9215
8990,1724,0,99.757,0,1,79.8785
8991,1724,0,99.848,0,1,79.924
8995,1724,0,100,0,2,90
8999,1724,0,100,0,1,80
9001,1724,0,100,0,1,80
9002,1724,0,100,0,1,80
9004,1724,0,100,0,2,90
9005,1724,0,100,0,1,80
9012,1724,0,100,0,1,80
9014,1724,0,100,0,1,80
9017,1724,0,100,0,1,80
9019,1724,0,100,0,1,80
9021,1724,0,100,0,1,80
9026,1724,0,100,0,1,80
9028,1724,0,95.5345,0,2,87.76725
9029,1724,0,100,0,1,80
9031,1724,0,100,0,1,80
9032,1724,0,100,0,1,80
9034,1724,0,100,0,1,80
9040,1724,0,100,0,1,80
9041,1724,0,100,0,1,80
9044,1724,0,100,0,1,80
9045,1724,0,100,0,1,80
9048,1724,0,100,0,1,80
9049,1724,0,99.831,0,1,79.9155
9055,1724,0,97.778,0,1,78.889
9057,1724,0,100,0,1,80
9060,1724,0,100,0,1,80
9061,1724,0,91.9565,0,2,85.97825
9063,1724,0,100,0,1,80
9064,1724,0,100,0,1,80
9065,1724,0,100,0,1,80
9067,1724,0,99.84,0,1,79.92
9070,1724,0,100,0,1,80
9078,1724,0,100,0,1,80
9082,1724,0,100,0,1,80
9088,1724,0,100,0,1,80
9090,1724,0,100,0,1,80
9091,1724,0,100,0,1,80
9092,1724,0,100,0,1,80
9094,1724,0,98.276,0,1,79.138
9096,1724,0,100,0,1,80
9098,1724,0,100,0,1,80
9103,1724,0,100,0,1,80
9104,1724,0,100,0,1,80
9105,1724,0,100,0,1,80
9108,1724,0,100,0,1,80
9111,1724,0,100,0,1,80
9113,1724,0,99.829,0,1,79.9145
9115,1724,0,100,0,1,80
9116,1724,0,100,0,1,80
9117,1724,0,95,0,1,77.5
9118,1724,0,100,0,1,80
9120,1724,0,100,0,1,80
9121,1724,0,99.844,0,1,79.922
9128,1724,0,99.708,0,1,79.854
9133,1724,0,98.807,0,1,79.4035
9134,1724,0,99.846,0,1,79.923
9140,1724,0,100,0,1,80
9148,1724,0,100,0,1,80
9149,1724,0,99.855,0,1,79.9275
9153,1724,0,99.842,0,1,79.921
9155,1724,0,100,0,1,80
9164,1724,0,94.834,0,2,87.417
9168,1724,0,100,0,1,80
9171,1724,0,99.846,0,1,79.923
9178,1724,0,100,0,1,80
9179,1724,0,100,0,1,80
9180,1724,0,99.559,0,1,79.7795
9181,1724,0,100,0,1,80
9182,1724,0,100,0,1,80
9183,1724,0,100,0,1,80
9184,1724,0,99.845,0,1,79.9225
9192,1724,0,100,0,1,80
9194,1724,0,100,0,2,90
9196,1724,0,100,0,1,80
9198,1724,0,100,0,1,80
9201,1724,0,100,0,3,100
9204,1724,0,99.6115,0,2,89.80575
9206,1724,0,100,0,1,80
9213,1724,0,99.848,0,1,79.924
9214,1724,0,100,0,1,80
9215,1724,0,100,0,1,80
9216,1724,0,99.528,0,1,79.764
9218,1724,0,100,0,1,80
9221,1724,0,100,0,1,80
9223,1724,0,94.34,0,6,127.17
9224,1724,0,99.799,0,1,79.8995
9232,1724,0,99.759,0,2,89.8795
9234,1724,0,100,0,1,80
9235,1724,0,99.386,0,1,79.693
9241,1724,0,100,0,1,80
9245,1724,0,100,0,1,80
9246,1724,0,100,0,1,80
9248,1724,0,100,0,1,80
9249,1724,0,100,0,1,80
9258,1724,0,100,0,1,80
9266,1724,0,99.8,0,1,79.9
9267,1724,0,100,0,1,80
9272,1724,0,100,0,1,80
9274,1724,0,100,0,3,100
9278,1724,0,100,0,1,80
9279,1724,0,99.451,0,1,79.7255
9284,1724,0,100,0,1,80
9285,1724,0,100,0,1,80
9286,1724,0,100,0,1,80
9288,1724,0,100,0,1,80
9289,1724,0,100,0,1,80
9291,1724,0,100,0,1,80
9293,1724,0,99.808,0,1,79.904
9294,1724,0,100,0,1,80
9296,1724,0,100,0,1,80
9297,1724,0,90,0,2,85
9298,1724,0,100,0,1,80
9304,1724,0,100,0,1,80
9306,1724,0,99.846,0,1,79.923
9309,1724,0,99.842,0,1,79.921
9310,1724,0,99.819,0,1,79.9095
9312,1724,0,94.34,0,6,127.17
9314,1724,0,100,0,1,80
9316,1724,0,100,0,1,80
9319,1724,0,100,0,1,80
9320,1724,0,100,0,2,90
9321,1724,0,94.608,0,1,77.304
9323,1724,0,100,0,1,80
9325,1724,0,100,0,2,90
9326,1724,0,100,0,1,80
9329,1724,0,100,0,1,80
9330,1724,0,100,0,1,80
9331,1724,0,99.418,0,1,79.709
9333,1724,0,100,0,1,80
9334,1724,0,100,0,3,100
9336,1724,0,94.834,0,2,87.417
9344,1724,0,99.833,0,1,79.9165
9345,1724,0,100,0,1,80
9346,1724,0,100,0,1,80
9347,1724,0,99.708,0,1,79.854
9350,1724,0,100,0,1,80
9352,1724,0,100,0,1,80
9354,1724,0,96.809,0,1,78.4045
9355,1724,0,100,0,1,80
9358,1724,0,100,0,1,80
9359,1724,0,100,0,1,80
9364,1724,0,100,0,1,80
9376,1724,0,100,0,1,80
9377,1724,0,100,0,1,80
9378,1724,0,100,0,1,80
9383,1724,0,100,0,1,80
9389,1724,0,100,0,1,80
9390,1724,0,97.608,0,1,78.804
9393,1724,0,100,0,1,80
9394,1724,0,100,0,1,80
9398,1724,0,97.638,0,1,78.819
9399,1724,0,100,0,1,80
9406,1724,0,100,0,1,80
9413,1724,0,100,0,1,80
9414,1724,0,99.399,0,1,79.6995
9416,1724,0,99.424,0,1,79.712
9420,1724,0,100,0,1,80
9422,1724,0,100,0,1,80
9423,1724,0,100,0,1,80
9424,1724,0,99.853,0,1,79.9265
9426,1724,0,100,0,1,80
9431,1724,0,100,0,1,80
9432,1724,0,100,0,1,80
9436,1724,0,100,0,1,80
9439,1724,0,100,0,1,80
9440,1724,0,99.853,0,1,79.9265
9441,1724,0,100,0,1,80
9444,1724,0,100,0,1,80
9445,1724,0,100,0,1,80
9448,1724,0,100,0,1,80
9456,1724,0,95.215,0,1,77.6075
9457,1724,0,100,0,1,80
9463,1724,0,100,0,1,80
9467,1724,0,100,0,1,80
9468,1724,0,100,0,1,80
9471,1724,0,100,0,1,80
9472,1724,0,98.667,0,1,79.3335
9473,1724,0,100,0,1,80
9475,1724,0,97.838,0,1,78.919
9476,1724,0,97.8725,0,2,88.93625
9482,1724,0,100,0,1,80
9483,1724,0,100,0,1,80
9487,1724,0,100,0,1,80
9488,1724,0,100,0,1,80
9490,1724,0,100,0,1,80
9500,1724,0,100,0,1,80
9501,1724,0,100,0,1,80
9504,1724,0,100,0,1,80
9505,1724,0,99.407,0,1,79.7035
9507,1724,0,100,0,2,90
9513,1724,0,100,0,1,80
9514,1724,0,98.966,0,1,79.483
9516,1724,0,100,0,3,100
9520,1724,0,100,0,1,80
9523,1724,0,99.817,0,1,79.9085
9524,1724,0,98.978,0,1,79.489
9528,1724,0,100,0,1,80
9535,1724,0,100,0,1,80
9544,1724,0,100,0,1,80
9547,1724,0,99.847,0,1,79.9235
9548,1724,0,100,0,1,80
9549,1724,0,100,0,1,80
9551,1724,0,100,0,1,80
9555,1724,0,99.423,0,1,79.7115
9557,1724,0,94.886,0,1,77.443
9559,1724,0,99.566,0,1,79.783
9561,1724,0,99.65,0,1,79.825
9564,1724,0,100,0,1,80
9569,1724,0,98.78,0,1,79.39
