configno,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
1408,20 64 1,TRUE,FALSE,FALSE,0.1,0.1,0.5
1409,20 64 1,TRUE,FALSE,FALSE,0.1,0.1,20
1410,20 64 1,TRUE,FALSE,FALSE,0.1,0.1,100
1411,20 64 1,TRUE,FALSE,FALSE,0.1,0.5,0
1412,20 64 1,TRUE,FALSE,FALSE,0.1,0.5,0.1
1413,20 64 1,TRUE,FALSE,FALSE,0.1,0.5,0.5
1414,20 64 1,TRUE,FALSE,FALSE,0.1,0.5,20
1415,20 64 1,TRUE,FALSE,FALSE,0.1,0.5,100
1416,20 64 1,TRUE,FALSE,FALSE,0.1,10,0
1417,20 64 1,TRUE,FALSE,FALSE,0.1,10,0.1
1418,20 64 1,TRUE,FALSE,FALSE,0.1,10,0.5
1419,20 64 1,TRUE,FALSE,FALSE,0.1,10,20
1420,20 64 1,TRUE,FALSE,FALSE,0.1,10,100
1421,20 64 1,TRUE,FALSE,FALSE,0.1,100,0
1422,20 64 1,TRUE,FALSE,FALSE,0.1,100,0.1
1423,20 64 1,TRUE,FALSE,FALSE,0.1,100,0.5
1424,20 64 1,TRUE,FALSE,FALSE,0.1,100,20
1425,20 64 1,TRUE,FALSE,FALSE,0.1,100,100
1426,20 64 1,TRUE,FALSE,FALSE,0.5,0,0
1427,20 64 1,TRUE,FALSE,FALSE,0.5,0,0.1
1428,20 64 1,TRUE,FALSE,FALSE,0.5,0,0.5
1429,20 64 1,TRUE,FALSE,FALSE,0.5,0,20
1430,20 64 1,TRUE,FALSE,FALSE,0.5,0,100
1431,20 64 1,TRUE,FALSE,FALSE,0.5,0.1,0
1432,20 64 1,TRUE,FALSE,FALSE,0.5,0.1,0.1
1433,20 64 1,TRUE,FALSE,FALSE,0.5,0.1,0.5
1434,20 64 1,TRUE,FALSE,FALSE,0.5,0.1,20
1435,20 64 1,TRUE,FALSE,FALSE,0.5,0.1,100
1436,20 64 1,TRUE,FALSE,FALSE,0.5,0.5,0
1437,20 64 1,TRUE,FALSE,FALSE,0.5,0.5,0.1
1438,20 64 1,TRUE,FALSE,FALSE,0.5,0.5,0.5
1439,20 64 1,TRUE,FALSE,FALSE,0.5,0.5,20
1440,20 64 1,TRUE,FALSE,FALSE,0.5,0.5,100
1441,20 64 1,TRUE,FALSE,FALSE,0.5,10,0
1442,20 64 1,TRUE,FALSE,FALSE,0.5,10,0.1
1443,20 64 1,TRUE,FALSE,FALSE,0.5,10,0.5
1444,20 64 1,TRUE,FALSE,FALSE,0.5,10,20
1445,20 64 1,TRUE,FALSE,FALSE,0.5,10,100
1446,20 64 1,TRUE,FALSE,FALSE,0.5,100,0
1447,20 64 1,TRUE,FALSE,FALSE,0.5,100,0.1
1448,20 64 1,TRUE,FALSE,FALSE,0.5,100,0.5
1449,20 64 1,TRUE,FALSE,FALSE,0.5,100,20
1450,20 64 1,TRUE,FALSE,FALSE,0.5,100,100
1451,20 64 1,TRUE,FALSE,FALSE,30,0,0
1452,20 64 1,TRUE,FALSE,FALSE,30,0,0.1
1453,20 64 1,TRUE,FALSE,FALSE,30,0,0.5
1454,20 64 1,TRUE,FALSE,FALSE,30,0,20
1455,20 64 1,TRUE,FALSE,FALSE,30,0,100
1456,20 64 1,TRUE,FALSE,FALSE,30,0.1,0
1457,20 64 1,TRUE,FALSE,FALSE,30,0.1,0.1
1458,20 64 1,TRUE,FALSE,FALSE,30,0.1,0.5
1459,20 64 1,TRUE,FALSE,FALSE,30,0.1,20
1460,20 64 1,TRUE,FALSE,FALSE,30,0.1,100
1461,20 64 1,TRUE,FALSE,FALSE,30,0.5,0
1462,20 64 1,TRUE,FALSE,FALSE,30,0.5,0.1
1463,20 64 1,TRUE,FALSE,FALSE,30,0.5,0.5
1464,20 64 1,TRUE,FALSE,FALSE,30,0.5,20
1465,20 64 1,TRUE,FALSE,FALSE,30,0.5,100
1466,20 64 1,TRUE,FALSE,FALSE,30,10,0
1467,20 64 1,TRUE,FALSE,FALSE,30,10,0.1
1468,20 64 1,TRUE,FALSE,FALSE,30,10,0.5
1469,20 64 1,TRUE,FALSE,FALSE,30,10,20
1470,20 64 1,TRUE,FALSE,FALSE,30,10,100
1471,20 64 1,TRUE,FALSE,FALSE,30,100,0
1472,20 64 1,TRUE,FALSE,FALSE,30,100,0.1
1473,20 64 1,TRUE,FALSE,FALSE,30,100,0.5
1474,20 64 1,TRUE,FALSE,FALSE,30,100,20
1475,20 64 1,TRUE,FALSE,FALSE,30,100,100
1476,20 64 1,TRUE,FALSE,FALSE,100,0,0
1477,20 64 1,TRUE,FALSE,FALSE,100,0,0.1
1478,20 64 1,TRUE,FALSE,FALSE,100,0,0.5
1479,20 64 1,TRUE,FALSE,FALSE,100,0,20
1480,20 64 1,TRUE,FALSE,FALSE,100,0,100
1481,20 64 1,TRUE,FALSE,FALSE,100,0.1,0
1482,20 64 1,TRUE,FALSE,FALSE,100,0.1,0.1
1483,20 64 1,TRUE,FALSE,FALSE,100,0.1,0.5
1484,20 64 1,TRUE,FALSE,FALSE,100,0.1,20
1485,20 64 1,TRUE,FALSE,FALSE,100,0.1,100
1486,20 64 1,TRUE,FALSE,FALSE,100,0.5,0
1487,20 64 1,TRUE,FALSE,FALSE,100,0.5,0.1
1488,20 64 1,TRUE,FALSE,FALSE,100,0.5,0.5
1489,20 64 1,TRUE,FALSE,FALSE,100,0.5,20
1490,20 64 1,TRUE,FALSE,FALSE,100,0.5,100
1491,20 64 1,TRUE,FALSE,FALSE,100,10,0
1492,20 64 1,TRUE,FALSE,FALSE,100,10,0.1
1493,20 64 1,TRUE,FALSE,FALSE,100,10,0.5
1494,20 64 1,TRUE,FALSE,FALSE,100,10,20
1495,20 64 1,TRUE,FALSE,FALSE,100,10,100
1496,20 64 1,TRUE,FALSE,FALSE,100,100,0
1497,20 64 1,TRUE,FALSE,FALSE,100,100,0.1
1498,20 64 1,TRUE,FALSE,FALSE,100,100,0.5
1499,20 64 1,TRUE,FALSE,FALSE,100,100,20
1500,20 64 1,TRUE,FALSE,FALSE,100,100,100
1501,20 64 1,FALSE,TRUE,TRUE,0,0,0
1502,20 64 1,FALSE,TRUE,TRUE,0,0,0.1
1503,20 64 1,FALSE,TRUE,TRUE,0,0,0.5
1504,20 64 1,FALSE,TRUE,TRUE,0,0,20
1505,20 64 1,FALSE,TRUE,TRUE,0,0,100
1506,20 64 1,FALSE,TRUE,TRUE,0,0.1,0
1507,20 64 1,FALSE,TRUE,TRUE,0,0.1,0.1
1508,20 64 1,FALSE,TRUE,TRUE,0,0.1,0.5
1509,20 64 1,FALSE,TRUE,TRUE,0,0.1,20
1510,20 64 1,FALSE,TRUE,TRUE,0,0.1,100
1511,20 64 1,FALSE,TRUE,TRUE,0,0.5,0
1512,20 64 1,FALSE,TRUE,TRUE,0,0.5,0.1
1513,20 64 1,FALSE,TRUE,TRUE,0,0.5,0.5
1514,20 64 1,FALSE,TRUE,TRUE,0,0.5,20
1515,20 64 1,FALSE,TRUE,TRUE,0,0.5,100
1516,20 64 1,FALSE,TRUE,TRUE,0,10,0
1517,20 64 1,FALSE,TRUE,TRUE,0,10,0.1
1518,20 64 1,FALSE,TRUE,TRUE,0,10,0.5
1519,20 64 1,FALSE,TRUE,TRUE,0,10,20
1520,20 64 1,FALSE,TRUE,TRUE,0,10,100
1521,20 64 1,FALSE,TRUE,TRUE,0,100,0
1522,20 64 1,FALSE,TRUE,TRUE,0,100,0.1
1523,20 64 1,FALSE,TRUE,TRUE,0,100,0.5
1524,20 64 1,FALSE,TRUE,TRUE,0,100,20
1525,20 64 1,FALSE,TRUE,TRUE,0,100,100
1526,20 64 1,FALSE,TRUE,TRUE,0.1,0,0
1527,20 64 1,FALSE,TRUE,TRUE,0.1,0,0.1
1528,20 64 1,FALSE,TRUE,TRUE,0.1,0,0.5
1529,20 64 1,FALSE,TRUE,TRUE,0.1,0,20
1530,20 64 1,FALSE,TRUE,TRUE,0.1,0,100
1531,20 64 1,FALSE,TRUE,TRUE,0.1,0.1,0
1532,20 64 1,FALSE,TRUE,TRUE,0.1,0.1,0.1
1533,20 64 1,FALSE,TRUE,TRUE,0.1,0.1,0.5
1534,20 64 1,FALSE,TRUE,TRUE,0.1,0.1,20
1535,20 64 1,FALSE,TRUE,TRUE,0.1,0.1,100
1536,20 64 1,FALSE,TRUE,TRUE,0.1,0.5,0
1537,20 64 1,FALSE,TRUE,TRUE,0.1,0.5,0.1
1538,20 64 1,FALSE,TRUE,TRUE,0.1,0.5,0.5
1539,20 64 1,FALSE,TRUE,TRUE,0.1,0.5,20
1540,20 64 1,FALSE,TRUE,TRUE,0.1,0.5,100
1541,20 64 1,FALSE,TRUE,TRUE,0.1,10,0
1542,20 64 1,FALSE,TRUE,TRUE,0.1,10,0.1
1543,20 64 1,FALSE,TRUE,TRUE,0.1,10,0.5
1544,20 64 1,FALSE,TRUE,TRUE,0.1,10,20
1545,20 64 1,FALSE,TRUE,TRUE,0.1,10,100
1546,20 64 1,FALSE,TRUE,TRUE,0.1,100,0
1547,20 64 1,FALSE,TRUE,TRUE,0.1,100,0.1
1548,20 64 1,FALSE,TRUE,TRUE,0.1,100,0.5
1549,20 64 1,FALSE,TRUE,TRUE,0.1,100,20
1550,20 64 1,FALSE,TRUE,TRUE,0.1,100,100
1551,20 64 1,FALSE,TRUE,TRUE,0.5,0,0
1552,20 64 1,FALSE,TRUE,TRUE,0.5,0,0.1
1553,20 64 1,FALSE,TRUE,TRUE,0.5,0,0.5
1554,20 64 1,FALSE,TRUE,TRUE,0.5,0,20
1555,20 64 1,FALSE,TRUE,TRUE,0.5,0,100
1556,20 64 1,FALSE,TRUE,TRUE,0.5,0.1,0
1557,20 64 1,FALSE,TRUE,TRUE,0.5,0.1,0.1
1558,20 64 1,FALSE,TRUE,TRUE,0.5,0.1,0.5
1559,20 64 1,FALSE,TRUE,TRUE,0.5,0.1,20
1560,20 64 1,FALSE,TRUE,TRUE,0.5,0.1,100
1561,20 64 1,FALSE,TRUE,TRUE,0.5,0.5,0
1562,20 64 1,FALSE,TRUE,TRUE,0.5,0.5,0.1
1563,20 64 1,FALSE,TRUE,TRUE,0.5,0.5,0.5
1564,20 64 1,FALSE,TRUE,TRUE,0.5,0.5,20
1565,20 64 1,FALSE,TRUE,TRUE,0.5,0.5,100
1566,20 64 1,FALSE,TRUE,TRUE,0.5,10,0
1567,20 64 1,FALSE,TRUE,TRUE,0.5,10,0.1
1568,20 64 1,FALSE,TRUE,TRUE,0.5,10,0.5
1569,20 64 1,FALSE,TRUE,TRUE,0.5,10,20
1570,20 64 1,FALSE,TRUE,TRUE,0.5,10,100
1571,20 64 1,FALSE,TRUE,TRUE,0.5,100,0
1572,20 64 1,FALSE,TRUE,TRUE,0.5,100,0.1
1573,20 64 1,FALSE,TRUE,TRUE,0.5,100,0.5
1574,20 64 1,FALSE,TRUE,TRUE,0.5,100,20
1575,20 64 1,FALSE,TRUE,TRUE,0.5,100,100
1576,20 64 1,FALSE,TRUE,TRUE,30,0,0
1577,20 64 1,FALSE,TRUE,TRUE,30,0,0.1
1578,20 64 1,FALSE,TRUE,TRUE,30,0,0.5
1579,20 64 1,FALSE,TRUE,TRUE,30,0,20
1580,20 64 1,FALSE,TRUE,TRUE,30,0,100
1581,20 64 1,FALSE,TRUE,TRUE,30,0.1,0
1582,20 64 1,FALSE,TRUE,TRUE,30,0.1,0.1
1583,20 64 1,FALSE,TRUE,TRUE,30,0.1,0.5
1584,20 64 1,FALSE,TRUE,TRUE,30,0.1,20
1585,20 64 1,FALSE,TRUE,TRUE,30,0.1,100
1586,20 64 1,FALSE,TRUE,TRUE,30,0.5,0
1587,20 64 1,FALSE,TRUE,TRUE,30,0.5,0.1
1588,20 64 1,FALSE,TRUE,TRUE,30,0.5,0.5
1589,20 64 1,FALSE,TRUE,TRUE,30,0.5,20
1590,20 64 1,FALSE,TRUE,TRUE,30,0.5,100
1591,20 64 1,FALSE,TRUE,TRUE,30,10,0
1592,20 64 1,FALSE,TRUE,TRUE,30,10,0.1
1593,20 64 1,FALSE,TRUE,TRUE,30,10,0.5
1594,20 64 1,FALSE,TRUE,TRUE,30,10,20
1595,20 64 1,FALSE,TRUE,TRUE,30,10,100
1596,20 64 1,FALSE,TRUE,TRUE,30,100,0
1597,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1598,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1599,20 64 1,FALSE,TRUE,TRUE,30,100,20
1600,20 64 1,FALSE,TRUE,TRUE,30,100,100
1601,20 64 1,FALSE,TRUE,TRUE,100,0,0
1602,20 64 1,FALSE,TRUE,TRUE,100,0,0.1
1603,20 64 1,FALSE,TRUE,TRUE,100,0,0.5
1604,20 64 1,FALSE,TRUE,TRUE,100,0,20
1605,20 64 1,FALSE,TRUE,TRUE,100,0,100
1606,20 64 1,FALSE,TRUE,TRUE,100,0.1,0
1607,20 64 1,FALSE,TRUE,TRUE,100,0.1,0.1
1608,20 64 1,FALSE,TRUE,TRUE,100,0.1,0.5
1609,20 64 1,FALSE,TRUE,TRUE,100,0.1,20
1610,20 64 1,FALSE,TRUE,TRUE,100,0.1,100
1611,20 64 1,FALSE,TRUE,TRUE,100,0.5,0
1612,20 64 1,FALSE,TRUE,TRUE,100,0.5,0.1
1613,20 64 1,FALSE,TRUE,TRUE,100,0.5,0.5
1614,20 64 1,FALSE,TRUE,TRUE,100,0.5,20
1615,20 64 1,FALSE,TRUE,TRUE,100,0.5,100
1616,20 64 1,FALSE,TRUE,TRUE,100,10,0
1617,20 64 1,FALSE,TRUE,TRUE,100,10,0.1
1618,20 64 1,FALSE,TRUE,TRUE,100,10,0.5
1619,20 64 1,FALSE,TRUE,TRUE,100,10,20
1620,20 64 1,FALSE,TRUE,TRUE,100,10,100
1621,20 64 1,FALSE,TRUE,TRUE,100,100,0
1622,20 64 1,FALSE,TRUE,TRUE,100,100,0.1
1623,20 64 1,FALSE,TRUE,TRUE,100,100,0.5
1624,20 64 1,FALSE,TRUE,TRUE,100,100,20
1625,20 64 1,FALSE,TRUE,TRUE,100,100,100
1626,20 64 1,FALSE,TRUE,FALSE,0,0,0
1627,20 64 1,FALSE,TRUE,FALSE,0,0,0.1
1628,20 64 1,FALSE,TRUE,FALSE,0,0,0.5
1629,20 64 1,FALSE,TRUE,FALSE,0,0,20
1630,20 64 1,FALSE,TRUE,FALSE,0,0,100
1631,20 64 1,FALSE,TRUE,FALSE,0,0.1,0
1632,20 64 1,FALSE,TRUE,FALSE,0,0.1,0.1
1633,20 64 1,FALSE,TRUE,FALSE,0,0.1,0.5
1634,20 64 1,FALSE,TRUE,FALSE,0,0.1,20
1635,20 64 1,FALSE,TRUE,FALSE,0,0.1,100
1636,20 64 1,FALSE,TRUE,FALSE,0,0.5,0
1637,20 64 1,FALSE,TRUE,FALSE,0,0.5,0.1
1638,20 64 1,FALSE,TRUE,FALSE,0,0.5,0.5
1639,20 64 1,FALSE,TRUE,FALSE,0,0.5,20
1640,20 64 1,FALSE,TRUE,FALSE,0,0.5,100
1641,20 64 1,FALSE,TRUE,FALSE,0,10,0
1642,20 64 1,FALSE,TRUE,FALSE,0,10,0.1
1643,20 64 1,FALSE,TRUE,FALSE,0,10,0.5
1644,20 64 1,FALSE,TRUE,FALSE,0,10,20
1645,20 64 1,FALSE,TRUE,FALSE,0,10,100
1646,20 64 1,FALSE,TRUE,FALSE,0,100,0
1647,20 64 1,FALSE,TRUE,FALSE,0,100,0.1
1648,20 64 1,FALSE,TRUE,FALSE,0,100,0.5
1649,20 64 1,FALSE,TRUE,FALSE,0,100,20
1650,20 64 1,FALSE,TRUE,FALSE,0,100,100
1651,20 64 1,FALSE,TRUE,FALSE,0.1,0,0
1652,20 64 1,FALSE,TRUE,FALSE,0.1,0,0.1
1653,20 64 1,FALSE,TRUE,FALSE,0.1,0,0.5
1654,20 64 1,FALSE,TRUE,FALSE,0.1,0,20
1655,20 64 1,FALSE,TRUE,FALSE,0.1,0,100
1656,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,0
1657,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,0.1
1658,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,0.5
1659,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,20
1660,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,100
1661,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,0
1662,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,0.1
1663,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,0.5
1664,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,20
1665,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,100
1666,20 64 1,FALSE,TRUE,FALSE,0.1,10,0
1667,20 64 1,FALSE,TRUE,FALSE,0.1,10,0.1
1668,20 64 1,FALSE,TRUE,FALSE,0.1,10,0.5
1669,20 64 1,FALSE,TRUE,FALSE,0.1,10,20
1670,20 64 1,FALSE,TRUE,FALSE,0.1,10,100
1671,20 64 1,FALSE,TRUE,FALSE,0.1,100,0
1672,20 64 1,FALSE,TRUE,FALSE,0.1,100,0.1
1673,20 64 1,FALSE,TRUE,FALSE,0.1,100,0.5
1674,20 64 1,FALSE,TRUE,FALSE,0.1,100,20
1675,20 64 1,FALSE,TRUE,FALSE,0.1,100,100
1676,20 64 1,FALSE,TRUE,FALSE,0.5,0,0
1677,20 64 1,FALSE,TRUE,FALSE,0.5,0,0.1
1678,20 64 1,FALSE,TRUE,FALSE,0.5,0,0.5
1679,20 64 1,FALSE,TRUE,FALSE,0.5,0,20
1680,20 64 1,FALSE,TRUE,FALSE,0.5,0,100
1681,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,0
1682,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,0.1
1683,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,0.5
1684,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,20
1685,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,100
1686,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,0
1687,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,0.1
1688,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,0.5
1689,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,20
1690,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,100
1691,20 64 1,FALSE,TRUE,FALSE,0.5,10,0
1692,20 64 1,FALSE,TRUE,FALSE,0.5,10,0.1
1693,20 64 1,FALSE,TRUE,FALSE,0.5,10,0.5
1694,20 64 1,FALSE,TRUE,FALSE,0.5,10,20
1695,20 64 1,FALSE,TRUE,FALSE,0.5,10,100
1696,20 64 1,FALSE,TRUE,FALSE,0.5,100,0
1697,20 64 1,FALSE,TRUE,FALSE,0.5,100,0.1
1698,20 64 1,FALSE,TRUE,FALSE,0.5,100,0.5
1699,20 64 1,FALSE,TRUE,FALSE,0.5,100,20
1700,20 64 1,FALSE,TRUE,FALSE,0.5,100,100
1701,20 64 1,FALSE,TRUE,FALSE,30,0,0
1702,20 64 1,FALSE,TRUE,FALSE,30,0,0.1
1703,20 64 1,FALSE,TRUE,FALSE,30,0,0.5
1704,20 64 1,FALSE,TRUE,FALSE,30,0,20
1705,20 64 1,FALSE,TRUE,FALSE,30,0,100
1706,20 64 1,FALSE,TRUE,FALSE,30,0.1,0
1707,20 64 1,FALSE,TRUE,FALSE,30,0.1,0.1
1708,20 64 1,FALSE,TRUE,FALSE,30,0.1,0.5
1709,20 64 1,FALSE,TRUE,FALSE,30,0.1,20
1710,20 64 1,FALSE,TRUE,FALSE,30,0.1,100
1711,20 64 1,FALSE,TRUE,FALSE,30,0.5,0
1712,20 64 1,FALSE,TRUE,FALSE,30,0.5,0.1
1713,20 64 1,FALSE,TRUE,FALSE,30,0.5,0.5
1714,20 64 1,FALSE,TRUE,FALSE,30,0.5,20
1715,20 64 1,FALSE,TRUE,FALSE,30,0.5,100
1716,20 64 1,FALSE,TRUE,FALSE,30,10,0
1717,20 64 1,FALSE,TRUE,FALSE,30,10,0.1
1718,20 64 1,FALSE,TRUE,FALSE,30,10,0.5
1719,20 64 1,FALSE,TRUE,FALSE,30,10,20
1720,20 64 1,FALSE,TRUE,FALSE,30,10,100
1721,20 64 1,FALSE,TRUE,FALSE,30,100,0
1722,20 64 1,FALSE,TRUE,FALSE,30,100,0.1
1723,20 64 1,FALSE,TRUE,FALSE,30,100,0.5
1724,20 64 1,FALSE,TRUE,FALSE,30,100,20
1725,20 64 1,FALSE,TRUE,FALSE,30,100,100
1726,20 64 1,FALSE,TRUE,FALSE,100,0,0
1727,20 64 1,FALSE,TRUE,FALSE,100,0,0.1
1728,20 64 1,FALSE,TRUE,FALSE,100,0,0.5
1729,20 64 1,FALSE,TRUE,FALSE,100,0,20
1730,20 64 1,FALSE,TRUE,FALSE,100,0,100
1731,20 64 1,FALSE,TRUE,FALSE,100,0.1,0
1732,20 64 1,FALSE,TRUE,FALSE,100,0.1,0.1
1733,20 64 1,FALSE,TRUE,FALSE,100,0.1,0.5
1734,20 64 1,FALSE,TRUE,FALSE,100,0.1,20
1735,20 64 1,FALSE,TRUE,FALSE,100,0.1,100
1736,20 64 1,FALSE,TRUE,FALSE,100,0.5,0
1737,20 64 1,FALSE,TRUE,FALSE,100,0.5,0.1
1738,20 64 1,FALSE,TRUE,FALSE,100,0.5,0.5
1739,20 64 1,FALSE,TRUE,FALSE,100,0.5,20
1740,20 64 1,FALSE,TRUE,FALSE,100,0.5,100
1741,20 64 1,FALSE,TRUE,FALSE,100,10,0
1742,20 64 1,FALSE,TRUE,FALSE,100,10,0.1
1743,20 64 1,FALSE,TRUE,FALSE,100,10,0.5
1744,20 64 1,FALSE,TRUE,FALSE,100,10,20
1745,20 64 1,FALSE,TRUE,FALSE,100,10,100
1746,20 64 1,FALSE,TRUE,FALSE,100,100,0
1747,20 64 1,FALSE,TRUE,FALSE,100,100,0.1
1748,20 64 1,FALSE,TRUE,FALSE,100,100,0.5
1749,20 64 1,FALSE,TRUE,FALSE,100,100,20
1750,20 64 1,FALSE,TRUE,FALSE,100,100,100
1751,20 64 1,FALSE,FALSE,TRUE,0,0,0
1752,20 64 1,FALSE,FALSE,TRUE,0,0,0.1
1753,20 64 1,FALSE,FALSE,TRUE,0,0,0.5
1754,20 64 1,FALSE,FALSE,TRUE,0,0,20
1755,20 64 1,FALSE,FALSE,TRUE,0,0,100
1756,20 64 1,FALSE,FALSE,TRUE,0,0.1,0
1757,20 64 1,FALSE,FALSE,TRUE,0,0.1,0.1
1758,20 64 1,FALSE,FALSE,TRUE,0,0.1,0.5
1759,20 64 1,FALSE,FALSE,TRUE,0,0.1,20
1760,20 64 1,FALSE,FALSE,TRUE,0,0.1,100
1761,20 64 1,FALSE,FALSE,TRUE,0,0.5,0
1762,20 64 1,FALSE,FALSE,TRUE,0,0.5,0.1
1763,20 64 1,FALSE,FALSE,TRUE,0,0.5,0.5
1764,20 64 1,FALSE,FALSE,TRUE,0,0.5,20
1765,20 64 1,FALSE,FALSE,TRUE,0,0.5,100
1766,20 64 1,FALSE,FALSE,TRUE,0,10,0
1767,20 64 1,FALSE,FALSE,TRUE,0,10,0.1
1768,20 64 1,FALSE,FALSE,TRUE,0,10,0.5
1769,20 64 1,FALSE,FALSE,TRUE,0,10,20
1770,20 64 1,FALSE,FALSE,TRUE,0,10,100
1771,20 64 1,FALSE,FALSE,TRUE,0,100,0
1772,20 64 1,FALSE,FALSE,TRUE,0,100,0.1
1773,20 64 1,FALSE,FALSE,TRUE,0,100,0.5
1774,20 64 1,FALSE,FALSE,TRUE,0,100,20
1775,20 64 1,FALSE,FALSE,TRUE,0,100,100
1776,20 64 1,FALSE,FALSE,TRUE,0.1,0,0
1777,20 64 1,FALSE,FALSE,TRUE,0.1,0,0.1
1778,20 64 1,FALSE,FALSE,TRUE,0.1,0,0.5
1779,20 64 1,FALSE,FALSE,TRUE,0.1,0,20
1780,20 64 1,FALSE,FALSE,TRUE,0.1,0,100
1781,20 64 1,FALSE,FALSE,TRUE,0.1,0.1,0
1782,20 64 1,FALSE,FALSE,TRUE,0.1,0.1,0.1
1783,20 64 1,FALSE,FALSE,TRUE,0.1,0.1,0.5
1784,20 64 1,FALSE,FALSE,TRUE,0.1,0.1,20
1785,20 64 1,FALSE,FALSE,TRUE,0.1,0.1,100
1786,20 64 1,FALSE,FALSE,TRUE,0.1,0.5,0
1787,20 64 1,FALSE,FALSE,TRUE,0.1,0.5,0.1
1788,20 64 1,FALSE,FALSE,TRUE,0.1,0.5,0.5
1789,20 64 1,FALSE,FALSE,TRUE,0.1,0.5,20
1790,20 64 1,FALSE,FALSE,TRUE,0.1,0.5,100
1791,20 64 1,FALSE,FALSE,TRUE,0.1,10,0
1792,20 64 1,FALSE,FALSE,TRUE,0.1,10,0.1
1793,20 64 1,FALSE,FALSE,TRUE,0.1,10,0.5
1794,20 64 1,FALSE,FALSE,TRUE,0.1,10,20
1795,20 64 1,FALSE,FALSE,TRUE,0.1,10,100
1796,20 64 1,FALSE,FALSE,TRUE,0.1,100,0
1797,20 64 1,FALSE,FALSE,TRUE,0.1,100,0.1
1798,20 64 1,FALSE,FALSE,TRUE,0.1,100,0.5
1799,20 64 1,FALSE,FALSE,TRUE,0.1,100,20
1800,20 64 1,FALSE,FALSE,TRUE,0.1,100,100
1801,20 64 1,FALSE,FALSE,TRUE,0.5,0,0
1802,20 64 1,FALSE,FALSE,TRUE,0.5,0,0.1
1803,20 64 1,FALSE,FALSE,TRUE,0.5,0,0.5
1804,20 64 1,FALSE,FALSE,TRUE,0.5,0,20
1805,20 64 1,FALSE,FALSE,TRUE,0.5,0,100
1806,20 64 1,FALSE,FALSE,TRUE,0.5,0.1,0
1807,20 64 1,FALSE,FALSE,TRUE,0.5,0.1,0.1
1808,20 64 1,FALSE,FALSE,TRUE,0.5,0.1,0.5
1809,20 64 1,FALSE,FALSE,TRUE,0.5,0.1,20
1810,20 64 1,FALSE,FALSE,TRUE,0.5,0.1,100
1811,20 64 1,FALSE,FALSE,TRUE,0.5,0.5,0
1812,20 64 1,FALSE,FALSE,TRUE,0.5,0.5,0.1
1813,20 64 1,FALSE,FALSE,TRUE,0.5,0.5,0.5
1814,20 64 1,FALSE,FALSE,TRUE,0.5,0.5,20
1815,20 64 1,FALSE,FALSE,TRUE,0.5,0.5,100
1816,20 64 1,FALSE,FALSE,TRUE,0.5,10,0
1817,20 64 1,FALSE,FALSE,TRUE,0.5,10,0.1
1818,20 64 1,FALSE,FALSE,TRUE,0.5,10,0.5
1819,20 64 1,FALSE,FALSE,TRUE,0.5,10,20
1820,20 64 1,FALSE,FALSE,TRUE,0.5,10,100
1821,20 64 1,FALSE,FALSE,TRUE,0.5,100,0
1822,20 64 1,FALSE,FALSE,TRUE,0.5,100,0.1
1823,20 64 1,FALSE,FALSE,TRUE,0.5,100,0.5
1824,20 64 1,FALSE,FALSE,TRUE,0.5,100,20
1825,20 64 1,FALSE,FALSE,TRUE,0.5,100,100
1826,20 64 1,FALSE,FALSE,TRUE,30,0,0
1827,20 64 1,FALSE,FALSE,TRUE,30,0,0.1
1828,20 64 1,FALSE,FALSE,TRUE,30,0,0.5
1829,20 64 1,FALSE,FALSE,TRUE,30,0,20
1830,20 64 1,FALSE,FALSE,TRUE,30,0,100
1831,20 64 1,FALSE,FALSE,TRUE,30,0.1,0
1832,20 64 1,FALSE,FALSE,TRUE,30,0.1,0.1
1833,20 64 1,FALSE,FALSE,TRUE,30,0.1,0.5
1834,20 64 1,FALSE,FALSE,TRUE,30,0.1,20
1835,20 64 1,FALSE,FALSE,TRUE,30,0.1,100
1836,20 64 1,FALSE,FALSE,TRUE,30,0.5,0
